qpid	ontology	goid	desc	RM3_score	RM3_PPV	RM3_rank	ARGOT_score	ARGOT_PPV	ARGOT_rank	JAC_score	JAC_PPV	JAC_rank	HYGE_score	HYGE_PPV	HYGE_rank	SANS_score	SANS_PPV	SANS_rank
tr|F7GNE4|F7GNE4_MACMU	BP	0010604	positive regulation of macromolecule metabolic process	0.268590129063	0.556233766379	702	2.86510586016	0.550474574466	611	6.67925383028e-05	0.582932478235	623	-0.0	0.2557	641	0.37	0.37	41
tr|F7GNE4|F7GNE4_MACMU	MF	0046332	SMAD binding	0.361436231862	0.706857998949	11	4.5989852169	0.616084953534	14	0.00347280826885	0.745165772266	11	151.677756093	0.853925870531	11	0.33	0.33	42
tr|F7GNE4|F7GNE4_MACMU	CC	0032991	macromolecular complex	0.127204258194	0.326863468069	116	1.08228842083	0.455756049425	99	3.33533845024e-06	0.45987495144	102	-0.0	0.2557	102	0.36	0.36	42
tr|F7GNE4|F7GNE4_MACMU	BP	0009893	positive regulation of metabolic process	0.265247913223	0.550811689621	712	2.80368117309	0.547825733561	615	5.95347988361e-05	0.578209330985	634	-0.0	0.2557	651	0.37	0.37	42
tr|F7GNE4|F7GNE4_MACMU	MF	0001085	RNA polymerase II transcription factor binding	0.350631715601	0.689329832219	15	4.35352310951	0.607661221708	19	0.00209421266098	0.724398203153	14	134.720056612	0.84582945771	17	0.33	0.33	43
tr|F7GNE4|F7GNE4_MACMU	CC	0044425	membrane part	0.0	0.1205	130	0.0	0.3047	130	6.85824124649e-07	0.394930011896	118	-0.0	0.2557	118	0.36	0.36	43
tr|F7GNE4|F7GNE4_MACMU	BP	0006357	regulation of transcription from RNA polymerase II promoter	0.263529000489	0.548023097493	726	2.77160819498	0.546431103582	620	5.61625682767e-05	0.575815101613	646	-0.0	0.2557	663	0.37	0.37	43
tr|F7GNE4|F7GNE4_MACMU	CC	0070369	beta-catenin-TCF7L2 complex	0.435587266529	0.82715322249	1	6.67715565558	0.67989959991	1	0.0982017629961	0.854974584119	1	277.151024705	0.895091378121	1	0.35	0.35	44
tr|F7GNE4|F7GNE4_MACMU	MF	0001046	core promoter sequence-specific DNA binding	0.349385982452	0.687308879332	16	4.32549111263	0.606684274669	20	0.00197628759533	0.722018466903	17	132.790436368	0.844844254846	18	0.33	0.33	44
tr|F7GNE4|F7GNE4_MACMU	BP	0048523	negative regulation of cellular process	0.234459214101	0.500863183036	785	2.28748320875	0.524306693863	674	2.28775460448e-05	0.538939338051	698	-0.0	0.2557	704	0.37	0.37	44
tr|F7GNE4|F7GNE4_MACMU	CC	1990907	beta-catenin-TCF complex	0.426060388057	0.811697767545	4	6.37046055437	0.671181479322	3	0.0701441164258	0.848800318577	4	249.349082815	0.887872529668	4	0.35	0.35	45
tr|F7GNE4|F7GNE4_MACMU	MF	0001047	core promoter binding	0.342610952771	0.67631774868	19	4.17432301688	0.601360444174	21	0.00144436104129	0.709143976818	19	122.393214151	0.839276346434	20	0.33	0.33	45
tr|F7GNE4|F7GNE4_MACMU	BP	0048519	negative regulation of biological process	0.223107856973	0.482447876367	809	2.12361120399	0.516294376008	685	1.68405449549e-05	0.526359927983	710	-0.0	0.2557	713	0.37	0.37	45
tr|F7GNE4|F7GNE4_MACMU	MF	0000978	RNA polymerase II core promoter proximal region sequence-specific DNA binding	0.331630587689	0.658504302408	21	3.9335617455	0.592678192964	24	0.000875163276861	0.688572430432	21	105.921794899	0.829405853874	22	0.33	0.33	46
tr|F7GNE4|F7GNE4_MACMU	CC	0048471	perinuclear region of cytoplasm	0.328137641712	0.652837696149	37	3.88204836111	0.590786317183	36	0.000812713213355	0.685532669333	39	72.9270922131	0.803917237418	37	0.35	0.35	46
tr|F7GNE4|F7GNE4_MACMU	BP	0006355	regulation of transcription, DNA-templated	0.13735461335	0.343330389238	849	1.23159596526	0.465839030031	696	3.28513932119e-06	0.45925227259	768	-0.0	0.2557	768	0.37	0.37	46
tr|F7GNE4|F7GNE4_MACMU	MF	0000987	core promoter proximal region sequence-specific DNA binding	0.323586035209	0.64545362492	26	3.7609535398	0.586288944949	25	0.000610494792159	0.673785052961	24	94.1970574919	0.821394611005	24	0.33	0.33	47
tr|F7GNE4|F7GNE4_MACMU	CC	0090575	RNA polymerase II transcription factor complex	0.317409046459	0.635432696071	46	3.64139994263	0.581777210623	45	0.000506048578741	0.666080673924	46	57.3460904474	0.787503357996	46	0.35	0.35	47
tr|F7GNE4|F7GNE4_MACMU	BP	1903506	regulation of nucleic acid-templated transcription	0.137104187413	0.342924123239	850	1.23159596526	0.465839030031	697	3.27447056781e-06	0.459118709953	769	-0.0	0.2557	769	0.37	0.37	47
tr|F7GNE4|F7GNE4_MACMU	MF	0001159	core promoter proximal region DNA binding	0.323518038662	0.645343314122	27	3.75950971448	0.58623488894	26	0.000608656465121	0.673661226217	25	94.0993382682	0.82132373077	25	0.33	0.33	48
tr|F7GNE4|F7GNE4_MACMU	CC	0005938	cell cortex	0.306491488594	0.617721141946	50	3.40396504083	0.57259164062	52	0.00031702531959	0.64687892276	52	42.6265407475	0.767246659897	52	0.35	0.35	48
tr|F7GNE4|F7GNE4_MACMU	BP	2001141	regulation of RNA biosynthetic process	0.135271010476	0.339950160295	855	1.23159596526	0.465839030031	698	3.19821241049e-06	0.458151165324	770	-0.0	0.2557	770	0.37	0.37	48
tr|F7GNE4|F7GNE4_MACMU	MF	0019904	protein domain specific binding	0.312515744088	0.627494291633	29	3.5291193185	0.577471999584	34	0.000376263793616	0.653912863441	26	78.6333287211	0.809061894193	28	0.33	0.33	49
tr|F7GNE4|F7GNE4_MACMU	CC	0099568	cytoplasmic region	0.305577651244	0.616238623614	53	3.38482246729	0.571837319502	54	0.000305080534211	0.64530197836	54	41.4568317728	0.765346532037	54	0.35	0.35	49
tr|F7GNE4|F7GNE4_MACMU	BP	0051252	regulation of RNA metabolic process	0.134153223402	0.338136774326	856	1.23159596526	0.465839030031	699	3.15326192969e-06	0.457569978198	771	-0.0	0.2557	771	0.37	0.37	49
tr|F7GNE4|F7GNE4_MACMU	MF	0019901	protein kinase binding	0.312428601336	0.627352919947	30	3.52735849029	0.577403942298	35	0.000374855291882	0.653758871484	27	78.5137795811	0.808957991393	29	0.33	0.33	50
tr|F7GNE4|F7GNE4_MACMU	CC	0032993	protein-DNA complex	0.277601354378	0.570852677207	68	2.82133458842	0.548589954654	66	0.000100424765608	0.599677463717	66	12.0618060713	0.681035100474	66	0.35	0.35	50
tr|F7GNE4|F7GNE4_MACMU	BP	0019219	regulation of nucleobase-containing compound metabolic process	0.132893560957	0.336093223941	857	1.1752412245	0.462109204769	702	3.10396514343e-06	0.456922992593	773	-0.0	0.2557	773	0.37	0.37	50
tr|F7GNE4|F7GNE4_MACMU	CC	0005719	nuclear euchromatin	0.381424664136	0.739285232627	11	5.1184828117	0.633201412262	11	0.0111522913486	0.793069711079	11	161.955087073	0.858403018369	11	0.34	0.34	51
tr|F7GNE4|F7GNE4_MACMU	MF	0003682	chromatin binding	0.302671595334	0.61152412911	39	3.32944635784	0.569643108497	38	0.000247922509177	0.636783689072	33	65.4636829753	0.796544329776	36	0.33	0.33	51
tr|F7GNE4|F7GNE4_MACMU	BP	2000112	regulation of cellular macromolecule biosynthetic process	0.132022789316	0.334680571108	858	1.1752412245	0.462109204769	703	3.07070802663e-06	0.456480685645	775	-0.0	0.2557	775	0.37	0.37	51
tr|F7GNE4|F7GNE4_MACMU	CC	0000791	euchromatin	0.376066403087	0.730592525728	13	4.98711210946	0.62895836009	12	0.00866658991115	0.782715627878	13	152.768073588	0.854415009109	12	0.34	0.34	52
tr|F7GNE4|F7GNE4_MACMU	MF	0046982	protein heterodimerization activity	0.285287762243	0.583322336686	47	2.99421544511	0.555951197008	40	0.000123004343048	0.608004875897	39	44.1754535294	0.769684080459	39	0.33	0.33	52
tr|F7GNE4|F7GNE4_MACMU	BP	0010556	regulation of macromolecule biosynthetic process	0.129919569582	0.331268517733	860	1.1752412245	0.462109204769	704	2.99305656471e-06	0.455429014433	777	-0.0	0.2557	777	0.37	0.37	52
tr|F7GNE4|F7GNE4_MACMU	CC	0016328	lateral plasma membrane	0.371327351017	0.722904361555	14	4.87208430039	0.625197033042	14	0.00693016190862	0.773534931467	14	144.759744161	0.850737901208	14	0.34	0.34	53
tr|F7GNE4|F7GNE4_MACMU	MF	0046983	protein dimerization activity	0.239232696667	0.508607203803	54	2.23423766333	0.521735762089	46	2.51035218158e-05	0.542751851034	48	6.08503756493	0.634310328726	46	0.33	0.33	53
tr|F7GNE4|F7GNE4_MACMU	BP	0031326	regulation of cellular biosynthetic process	0.129667055606	0.330858864309	861	1.1752412245	0.462109204769	705	2.98398187443e-06	0.455304334937	779	-0.0	0.2557	779	0.37	0.37	53
tr|F7GNE4|F7GNE4_MACMU	CC	0016323	basolateral plasma membrane	0.347721716092	0.684608940016	23	4.31309250047	0.60625115936	22	0.0022845486418	0.727970045783	23	106.264470639	0.829626427497	22	0.34	0.34	54
tr|F7GNE4|F7GNE4_MACMU	MF	0003700	transcription factor activity, sequence-specific DNA binding	0.175875368601	0.405822610481	59	1.49620737449	0.482307995104	49	5.48142543153e-06	0.480273190878	54	-0.0	0.2557	57	0.33	0.33	54
tr|F7GNE4|F7GNE4_MACMU	BP	0009889	regulation of biosynthetic process	0.129579097842	0.33071617043	862	1.1752412245	0.462109204769	706	2.98083316363e-06	0.455260985369	780	-0.0	0.2557	780	0.37	0.37	54
tr|F7GNE4|F7GNE4_MACMU	CC	0000790	nuclear chromatin	0.309466086742	0.622546832522	48	3.46033970381	0.574800870767	50	0.00040765658286	0.65720319156	48	49.9407301564	0.778061052271	48	0.34	0.34	55
tr|F7GNE4|F7GNE4_MACMU	MF	0001071	nucleic acid binding transcription factor activity	0.175293364594	0.404878425381	60	1.49620737449	0.482307995104	50	5.42263977547e-06	0.479830463808	55	-0.0	0.2557	58	0.33	0.33	55
tr|F7GNE4|F7GNE4_MACMU	BP	0010468	regulation of gene expression	0.127055069867	0.326621439845	863	1.1752412245	0.462109204769	707	2.89311894274e-06	0.454034617303	783	-0.0	0.2557	783	0.37	0.37	55
tr|F7GNE4|F7GNE4_MACMU	MF	0050998	nitric-oxide synthase binding	0.330062273479	0.655960026264	23	0.174771951945	0.365401927924	55	2.78683765144e-05	0.547041982141	46	4.47841607851	0.613375109375	47	0.01	0.01	56
tr|F7GNE4|F7GNE4_MACMU	CC	0098590	plasma membrane region	0.305642947088	0.616344553061	52	3.37934064903	0.571620913525	55	0.000346145801679	0.65048721131	50	44.9552766826	0.770879077559	50	0.34	0.34	56
tr|F7GNE4|F7GNE4_MACMU	BP	0051171	regulation of nitrogen compound metabolic process	0.124487233093	0.322455638248	865	1.11224198425	0.457832107161	708	2.80891962965e-06	0.452821901861	787	-0.0	0.2557	787	0.37	0.37	56
tr|F7GNE4|F7GNE4_MACMU	MF	1990226	histone methyltransferase binding	0.328774484305	0.653870845888	24	0.174157609831	0.365295147119	56	2.66542520853e-05	0.545213009734	47	4.41545250029	0.612408183778	48	0.01	0.01	57
tr|F7GNE4|F7GNE4_MACMU	CC	0120038	plasma membrane bounded cell projection part	0.305016696075	0.615328586042	54	3.32239890546	0.56936255689	56	0.000308481720837	0.645757202429	53	41.5104617872	0.765434817288	53	0.34	0.34	57
tr|F7GNE4|F7GNE4_MACMU	BP	0080090	regulation of primary metabolic process	0.123982862951	0.321637398565	866	1.11224198425	0.457832107161	709	2.79295377929e-06	0.452587851735	788	-0.0	0.2557	788	0.37	0.37	57
tr|F7GNE4|F7GNE4_MACMU	MF	0035255	ionotropic glutamate receptor binding	0.320596731406	0.640604077359	28	0.167211325771	0.36407443111	57	1.85961843284e-05	0.530431726932	49	3.95851607683	0.604948109509	49	0.01	0.01	58
tr|F7GNE4|F7GNE4_MACMU	CC	0045202	synapse	0.297679909177	0.603426116658	58	3.17194149478	0.563300404895	58	0.000227287032294	0.633215470116	57	32.6726011783	0.749085600956	57	0.34	0.34	58
tr|F7GNE4|F7GNE4_MACMU	BP	0031323	regulation of cellular metabolic process	0.122780172487	0.319686273826	867	1.11224198425	0.457832107161	710	2.75561746827e-06	0.452035258283	790	-0.0	0.2557	790	0.37	0.37	58
tr|F7GNE4|F7GNE4_MACMU	MF	0050681	androgen receptor binding	0.312106034096	0.626829619114	31	0.161057174453	0.362971561256	58	1.25527810199e-05	0.51429456471	51	3.49623299794	0.596467643945	50	0.01	0.01	59
tr|F7GNE4|F7GNE4_MACMU	CC	0044454	nuclear chromosome part	0.292179375531	0.594502600923	61	3.10419336233	0.560523831622	59	0.000197869376899	0.627524284031	59	28.8340615331	0.74055075351	59	0.34	0.34	59
tr|F7GNE4|F7GNE4_MACMU	BP	0060255	regulation of macromolecule metabolic process	0.122770319509	0.31967028934	868	1.11224198425	0.457832107161	711	2.75531581567e-06	0.452030763271	791	-0.0	0.2557	791	0.37	0.37	59
tr|F7GNE4|F7GNE4_MACMU	MF	0035254	glutamate receptor binding	0.310331506597	0.623950803152	35	0.159404011694	0.362671727201	59	1.17288946878e-05	0.511507132393	52	3.42450528264	0.595052054777	51	0.01	0.01	60
tr|F7GNE4|F7GNE4_MACMU	CC	0000228	nuclear chromosome	0.289527269163	0.590200088763	62	3.05159819064	0.55834732744	60	0.000177821900973	0.623138065655	60	25.9668217748	0.733398213048	60	0.34	0.34	60
tr|F7GNE4|F7GNE4_MACMU	BP	0019222	regulation of metabolic process	0.120343961786	0.315734009206	870	1.11224198425	0.457832107161	712	2.68306730606e-06	0.450939741077	793	-0.0	0.2557	793	0.37	0.37	60
tr|F7GNE4|F7GNE4_MACMU	BP	0070602	regulation of centromeric sister chromatid cohesion	0.433022950783	0.822993133054	12	6.82512663334	0.684034176968	7	0.0854438226975	0.8524209054	11	210.229682219	0.876218622927	14	0.36	0.36	61
tr|F7GNE4|F7GNE4_MACMU	MF	0047485	protein N-terminus binding	0.28663582643	0.585509301217	44	0.142433140752	0.359498937981	60	4.00341665469e-06	0.467371439948	56	2.30435509291	0.567998550125	52	0.01	0.01	61
tr|F7GNE4|F7GNE4_MACMU	CC	0120025	plasma membrane bounded cell projection	0.288987615828	0.589324609158	63	2.99902479847	0.55615289775	61	0.000160007132693	0.61880360373	61	23.2212129131	0.725766571523	61	0.34	0.34	61
tr|F7GNE4|F7GNE4_MACMU	MF	0030374	ligand-dependent nuclear receptor transcription coactivator activity	0.285662017063	0.583929490281	45	0.141752410156	0.359367830883	61	3.82548702559e-06	0.465504754868	57	2.25955717779	0.566657881112	53	0.01	0.01	62
tr|F7GNE4|F7GNE4_MACMU	CC	0000785	chromatin	0.280032165423	0.574796181966	67	2.867371998	0.550571752197	65	0.000122508597858	0.607839057142	65	16.7068489478	0.703282262573	65	0.34	0.34	62
tr|F7GNE4|F7GNE4_MACMU	BP	0007063	regulation of sister chromatid cohesion	0.391864462684	0.756221717812	111	5.64966468918	0.649826218402	72	0.0143349459713	0.803378043808	115	121.741221066	0.838911590732	103	0.36	0.36	62
tr|F7GNE4|F7GNE4_MACMU	MF	0050840	extracellular matrix binding	0.285425292879	0.583545452638	46	0.141586585333	0.359335845761	62	3.78344870663e-06	0.465051048594	58	2.24869873005	0.566328918051	54	0.01	0.01	63
tr|F7GNE4|F7GNE4_MACMU	CC	0044463	cell projection part	0.262987029888	0.547143858587	77	2.52194902933	0.535286973317	74	6.0676294842e-05	0.578989146448	74	3.86851593886	0.603377557528	74	0.34	0.34	63
tr|F7GNE4|F7GNE4_MACMU	BP	0003158	endothelium development	0.367133719118	0.716101032526	238	5.01613924659	0.629900652492	168	0.00446611452889	0.755494630079	236	78.5464231736	0.808986378354	222	0.36	0.36	63
tr|F7GNE4|F7GNE4_MACMU	MF	0032403	protein complex binding	0.210836625384	0.46254025736	56	0.0943073956156	0.349290207379	63	1.45754682604e-07	0.331340543279	64	-0.0	0.2557	64	0.01	0.01	64
tr|F7GNE4|F7GNE4_MACMU	CC	0044427	chromosomal part	0.256531375272	0.536670850104	81	2.45029870402	0.531987803432	78	5.23818446577e-05	0.57295361236	77	2.26041311302	0.566683744918	78	0.34	0.34	64
tr|F7GNE4|F7GNE4_MACMU	BP	0016337	single organismal cell-cell adhesion	0.33952577959	0.671312672229	387	4.34046597702	0.607206558296	317	0.00123926155057	0.702855582004	377	36.0310168403	0.755767320198	376	0.36	0.36	64
tr|F7GNE4|F7GNE4_MACMU	MF	0044877	macromolecular complex binding	0.184272098931	0.419444626095	58	0.081331421247	0.346109100538	64	5.95031888607e-08	0.294555092651	65	-0.0	0.2557	65	0.01	0.01	65
tr|F7GNE4|F7GNE4_MACMU	CC	0042995	cell projection	0.250224170857	0.526438672382	84	2.31083936637	0.525424984528	81	3.9564929179e-05	0.561431480138	79	-0.0	0.2557	81	0.34	0.34	65
tr|F7GNE4|F7GNE4_MACMU	BP	0098602	single organism cell adhesion	0.337301606789	0.667704396695	397	4.28750438714	0.605355328398	328	0.00112018811886	0.698707740056	384	33.0100305886	0.749787255458	384	0.36	0.36	65
tr|F7GNE4|F7GNE4_MACMU	CC	0031981	nuclear lumen	0.246262661077	0.520011915066	87	2.28351590825	0.524116173593	82	3.74200498985e-05	0.559142941716	81	-0.0	0.2557	83	0.34	0.34	66
tr|F7GNE4|F7GNE4_MACMU	BP	0060562	epithelial tube morphogenesis	0.330757220916	0.657087439492	432	4.13339688617	0.599902594648	369	0.000834348005269	0.686611409626	419	24.6277894839	0.729782655107	419	0.36	0.36	66
tr|F7GNE4|F7GNE4_MACMU	CC	0005694	chromosome	0.243598016355	0.515689061932	91	2.23901272568	0.521967565126	83	3.44154384078e-05	0.555706162245	83	-0.0	0.2557	85	0.34	0.34	67
tr|F7GNE4|F7GNE4_MACMU	BP	0033045	regulation of sister chromatid segregation	0.330613927887	0.656854975211	433	4.13005457257	0.599783218357	371	0.000829022153071	0.686348473277	420	24.453583352	0.729297885183	421	0.36	0.36	67
tr|F7GNE4|F7GNE4_MACMU	CC	0070013	intracellular organelle lumen	0.240431989126	0.510552815959	92	2.19576096311	0.519858816263	85	3.12175342524e-05	0.551701772507	84	-0.0	0.2557	86	0.34	0.34	68
tr|F7GNE4|F7GNE4_MACMU	BP	0035239	tube morphogenesis	0.328324137139	0.653140247681	443	4.07674690913	0.597872676345	391	0.000748599979827	0.682158624286	425	21.7295531901	0.721232595025	427	0.36	0.36	68
tr|F7GNE4|F7GNE4_MACMU	CC	0043233	organelle lumen	0.240430486194	0.510550377752	93	2.19576096311	0.519858816263	86	3.1216104547e-05	0.551699891992	85	-0.0	0.2557	87	0.34	0.34	69
tr|F7GNE4|F7GNE4_MACMU	BP	0051983	regulation of chromosome segregation	0.328220609148	0.652972294221	445	4.07447184974	0.597790861316	392	0.000745163867693	0.681969722923	427	21.609123063	0.72085306361	428	0.36	0.36	69
tr|F7GNE4|F7GNE4_MACMU	CC	0031974	membrane-enclosed lumen	0.240429690545	0.510549086972	94	2.19576096311	0.519858816263	87	3.12153476971e-05	0.55169889646	86	-0.0	0.2557	88	0.34	0.34	70
tr|F7GNE4|F7GNE4_MACMU	BP	0071363	cellular response to growth factor stimulus	0.327511363738	0.651821685392	448	4.01855415293	0.595772736526	402	0.000670351748364	0.677625510104	434	18.9042034828	0.711720554109	437	0.36	0.36	70
tr|F7GNE4|F7GNE4_MACMU	CC	0034750	Scrib-APC-beta-catenin complex	0.430140570124	0.818317046912	2	6.27383159713	0.668391411111	4	0.083961818377	0.852099836127	2	256.298576725	0.889749768947	3	0.33	0.33	71
tr|F7GNE4|F7GNE4_MACMU	BP	0070848	response to growth factor	0.327058795019	0.65108748316	452	4.00807854271	0.595393103185	407	0.000657088539498	0.676804975298	438	18.4060947028	0.709897043101	439	0.36	0.36	71
tr|F7GNE4|F7GNE4_MACMU	CC	1990909	Wnt signalosome	0.417482065609	0.797781155037	5	5.89621581662	0.657276451157	5	0.0529856135389	0.843652565595	5	223.955896545	0.88053786191	5	0.33	0.33	72
tr|F7GNE4|F7GNE4_MACMU	BP	0008285	negative regulation of cell proliferation	0.325861048823	0.649144379506	455	3.98055628	0.594393333153	413	0.000623308391378	0.674637936643	445	17.1125200945	0.704920649817	447	0.36	0.36	72
tr|F7GNE4|F7GNE4_MACMU	CC	0005916	fascia adherens	0.408899659978	0.783857918383	6	5.6621679177	0.650207905403	6	0.0371259741123	0.837125404562	6	206.091214353	0.874860894875	6	0.33	0.33	73
tr|F7GNE4|F7GNE4_MACMU	BP	0002009	morphogenesis of an epithelium	0.321864646514	0.642661016039	474	3.92797899629	0.592473762351	429	0.000563080903968	0.670465497983	452	14.7127966235	0.694602527206	455	0.36	0.36	73
tr|F7GNE4|F7GNE4_MACMU	CC	0016600	flotillin complex	0.405614424327	0.778528280585	7	5.57586727068	0.647564744035	8	0.0321977474602	0.834511991322	7	199.706140524	0.872711680858	7	0.33	0.33	74
tr|F7GNE4|F7GNE4_MACMU	BP	0045597	positive regulation of cell differentiation	0.319023221066	0.638051371536	486	3.86343913602	0.590099792996	437	0.000497546682374	0.665384982684	464	11.9787584531	0.680563285896	464	0.36	0.36	74
tr|F7GNE4|F7GNE4_MACMU	CC	0031528	microvillus membrane	0.400516753701	0.77025832953	8	5.44477189942	0.643510188375	10	0.0256824385624	0.827320421481	8	190.14825994	0.869362540852	8	0.33	0.33	75
tr|F7GNE4|F7GNE4_MACMU	BP	0048729	tissue morphogenesis	0.318294771936	0.636869608511	490	3.8470151537	0.589492511078	440	0.000482088383445	0.664089050219	466	11.3161750323	0.676677459833	469	0.36	0.36	75
tr|F7GNE4|F7GNE4_MACMU	CC	0014704	intercalated disc	0.378701079121	0.734866760657	12	4.90998282457	0.626441144851	13	0.00936912994765	0.785916043169	12	152.215485188	0.854167544601	13	0.33	0.33	76
tr|F7GNE4|F7GNE4_MACMU	BP	0035295	tube development	0.317753564485	0.635991607663	493	3.83467653028	0.589035433379	442	0.000470935566394	0.663127992368	468	10.8344440795	0.673706653951	473	0.36	0.36	76
tr|F7GNE4|F7GNE4_MACMU	CC	0044291	cell-cell contact zone	0.369543270983	0.720010048515	15	4.69386701374	0.619280651035	16	0.00608418973746	0.768189345827	15	137.16559217	0.847057989838	15	0.33	0.33	77
tr|F7GNE4|F7GNE4_MACMU	BP	0033044	regulation of chromosome organization	0.315589827523	0.63248137719	503	3.78615355914	0.587230753961	451	0.0004290255368	0.65930100166	475	9.0012422237	0.661047891453	476	0.36	0.36	77
tr|F7GNE4|F7GNE4_MACMU	CC	0005902	microvillus	0.368138262536	0.717730703312	16	4.66102853603	0.61817831036	17	0.0056938113662	0.765466505288	16	134.889027915	0.8459150561	16	0.33	0.33	78
tr|F7GNE4|F7GNE4_MACMU	BP	0098609	cell-cell adhesion	0.310392629453	0.624049962762	526	3.67073474967	0.582891027096	476	0.000343838320714	0.650212580291	495	5.24868138222	0.624213241119	504	0.36	0.36	78
tr|F7GNE4|F7GNE4_MACMU	CC	0005901	caveola	0.361018180645	0.70617979446	17	4.49586175715	0.612574054218	18	0.00406973765437	0.751678503056	17	123.473705197	0.839876567145	18	0.33	0.33	79
tr|F7GNE4|F7GNE4_MACMU	BP	0051094	positive regulation of developmental process	0.308944696474	0.621700981089	532	3.63870281577	0.581674578279	483	0.000323489614676	0.647707733938	501	4.37887269837	0.611840079001	516	0.36	0.36	79
