nid	isquery	qpid	spid	qcov	scov	bits	pide	lali	desc	species	qseq	genename
1	0	tr|F7GNE4|F7GNE4_MACMU	tr|M4A2P6|M4A2P6_XIPMA	1.00256081946223	1	1536	0.9451	783	Uncharacterized protein	Xiphophorus maculatus	n.d.	
1	0	tr|F7GNE4|F7GNE4_MACMU	tr|A0A087YKX4|A0A087YKX4_POEFO	1.00256081946223	1	1535	0.9438	783	Uncharacterized protein	Poecilia formosa	n.d.	
1	0	tr|F7GNE4|F7GNE4_MACMU	tr|H2LMT4|H2LMT4_ORYLA	1.00256081946223	1	1529	0.9579	783	Uncharacterized protein	Oryzias latipes	n.d.	ctnnb1
1	0	tr|F7GNE4|F7GNE4_MACMU	tr|A0A091R9E3|A0A091R9E3_MERNU	0.947503201024328	1	1528	0.9973	740	Catenin beta-1 (Fragment)	Merops nubicus	n.d.	N331_01403
1	0	tr|F7GNE4|F7GNE4_MACMU	tr|I3JJR7|I3JJR7_ORENI	1.00256081946223	1	1528	0.9579	783	Uncharacterized protein	Oreochromis niloticus	n.d.	ctnnb1
1	0	tr|F7GNE4|F7GNE4_MACMU	tr|A0A0P7X8V0|A0A0P7X8V0_9TELE	1	1.01958224543081	1527	0.9501	781	Catenin beta-1-like	Scleropages formosus	n.d.	Z043_110216
1	0	tr|F7GNE4|F7GNE4_MACMU	tr|H3DP39|H3DP39_TETNG	1.00128040973111	1.00128040973111	1526	0.9565	782	Uncharacterized protein	Tetraodon nigroviridis	n.d.	
1	0	tr|F7GNE4|F7GNE4_MACMU	tr|H2S791|H2S791_TAKRU	1.00128040973111	1.00128040973111	1526	0.9565	782	Uncharacterized protein	Takifugu rubripes	n.d.	ctnnb1
1	0	tr|F7GNE4|F7GNE4_MACMU	tr|A0A1A7YVM5|A0A1A7YVM5_9TELE	1.00256081946223	1.00127877237852	1521	0.9336	783	Catenin (Cadherin-associated protein), beta 1, 88kDa	Aphyosemion striatum	n.d.	CTNNB1
1	0	tr|F7GNE4|F7GNE4_MACMU	tr|A0A1A7ZDL6|A0A1A7ZDL6_NOTFU	1.00256081946223	1.00127877237852	1519	0.9323	783	Catenin (Cadherin-associated protein), beta 1, 88kDa	Nothobranchius furzeri	n.d.	CTNNB1
1	0	tr|F7GNE4|F7GNE4_MACMU	tr|A0A1A8IEL5|A0A1A8IEL5_NOTKU	1.00256081946223	1.00127877237852	1519	0.9323	783	Catenin (Cadherin-associated protein), beta 1, 88kDa	Nothobranchius kuhntae	n.d.	CTNNB1
1	0	tr|F7GNE4|F7GNE4_MACMU	tr|A0A1A8NFJ9|A0A1A8NFJ9_9TELE	1.00256081946223	1.00127877237852	1519	0.9323	783	Catenin (Cadherin-associated protein), beta 1, 88kDa	Nothobranchius pienaari	n.d.	CTNNB1
1	0	tr|F7GNE4|F7GNE4_MACMU	tr|A0A1A8DJY2|A0A1A8DJY2_9TELE	1.00256081946223	1.00127877237852	1519	0.9323	783	Catenin (Cadherin-associated protein), beta 1, 88kDa	Nothobranchius kadleci	n.d.	CTNNB1
1	0	tr|F7GNE4|F7GNE4_MACMU	tr|A0A1A8EV97|A0A1A8EV97_9TELE	1.00256081946223	1.00127877237852	1519	0.9323	783	Catenin (Cadherin-associated protein), beta 1, 88kDa	Nothobranchius korthausae	n.d.	CTNNB1
1	0	tr|F7GNE4|F7GNE4_MACMU	tr|A0A1A8SB37|A0A1A8SB37_9TELE	1.00256081946223	1.00127877237852	1519	0.9323	783	Catenin (Cadherin-associated protein), beta 1, 88kDa	Nothobranchius rachovii	n.d.	CTNNB1
1	0	tr|F7GNE4|F7GNE4_MACMU	tr|G3NRM5|G3NRM5_GASAC	1.00256081946223	1.00127877237852	1518	0.9566	783	Uncharacterized protein	Gasterosteus aculeatus	n.d.	
1	0	tr|F7GNE4|F7GNE4_MACMU	tr|A0A061I8R7|A0A061I8R7_CRIGR	1	1.03306878306878	1515	0.9539	781	Catenin beta-1	Cricetulus griseus	n.d.	H671_4g12847
1	0	tr|F7GNE4|F7GNE4_MACMU	tr|B4DL06|B4DL06_HUMAN	1	1.05683355886333	1510	0.9462	781	cDNA FLJ59565, highly similar to Beta-catenin	Homo sapiens	n.d.	
1	0	tr|F7GNE4|F7GNE4_MACMU	tr|A0A147B404|A0A147B404_FUNHE	1.01408450704225	1	1509	0.9356	792	Catenin beta-1	Fundulus heteroclitus	n.d.	
1	0	tr|F7GNE4|F7GNE4_MACMU	tr|A0A151P2N1|A0A151P2N1_ALLMI	0.994878361075544	1.01303780964798	1507	0.9472	777	Catenin beta-1 isoform A	Alligator mississippiensis	n.d.	CTNNB1
1	0	tr|F7GNE4|F7GNE4_MACMU	tr|Q4RFE6|Q4RFE6_TETNG	1.02688860435339	1.00124843945069	1506	0.9289	802	Chromosome 8 SCAF15119, whole genome shotgun sequence (Fragment)	Tetraodon nigroviridis	n.d.	GSTENG00035353001
1	0	tr|F7GNE4|F7GNE4_MACMU	tr|A0A151P2N9|A0A151P2N9_ALLMI	0.994878361075544	0.992337164750958	1506	0.9459	777	Catenin beta-1 isoform B	Alligator mississippiensis	n.d.	CTNNB1
1	0	tr|F7GNE4|F7GNE4_MACMU	tr|Q8JID2|Q8JID2_DANRE	1	1.00385604113111	1493	0.9475	781	Beta-catenin 2	Danio rerio	n.d.	ctnnb2
1	0	tr|F7GNE4|F7GNE4_MACMU	tr|F1RX81|F1RX81_PIG	0.994878361075544	0.998714652956298	1488	0.9485	777	Uncharacterized protein	Sus scrofa	n.d.	LOC100627228
1	0	tr|F7GNE4|F7GNE4_MACMU	tr|A0A146Z6G0|A0A146Z6G0_FUNHE	1.00256081946223	1.00772200772201	1474	0.9208	783	Catenin beta-1	Fundulus heteroclitus	n.d.	
1	0	tr|F7GNE4|F7GNE4_MACMU	tr|A0A1D5PQN0|A0A1D5PQN0_CHICK	0.911651728553137	0.99302649930265	1462	0.9972	712	Uncharacterized protein	Gallus gallus	n.d.	CTNNB1
1	0	tr|F7GNE4|F7GNE4_MACMU	tr|B4DSW9|B4DSW9_HUMAN	0.905249679897567	0.997179125528914	1459	0.9986	707	cDNA FLJ59415, highly similar to Beta-catenin	Homo sapiens	n.d.	
1	0	tr|F7GNE4|F7GNE4_MACMU	tr|Q5ISL3|Q5ISL3_MACFA	0.897567221510884	1	1442	0.9971	701	Catenin beta-1 (Fragment)	Macaca fascicularis	n.d.	
1	0	tr|F7GNE4|F7GNE4_MACMU	tr|A0A146Z629|A0A146Z629_FUNHE	0.916773367477593	0.935947712418301	1433	0.9651	716	Catenin beta-1	Fundulus heteroclitus	n.d.	
1	0	tr|F7GNE4|F7GNE4_MACMU	tr|A0A146Z7X2|A0A146Z7X2_FUNHE	0.916773367477593	0.931079323797139	1432	0.9651	716	Catenin beta-1	Fundulus heteroclitus	n.d.	
1	0	tr|F7GNE4|F7GNE4_MACMU	tr|A0A146Z6B4|A0A146Z6B4_FUNHE	0.921895006402049	0.93143596377749	1427	0.9597	720	Catenin beta-1	Fundulus heteroclitus	n.d.	
1	0	tr|F7GNE4|F7GNE4_MACMU	tr|A0A1A8UKC0|A0A1A8UKC0_NOTFU	1.00256081946223	1.01032258064516	1416	0.908	783	Uncharacterized protein	Nothobranchius furzeri	n.d.	Nfu_g_1_010036
1	0	tr|F7GNE4|F7GNE4_MACMU	tr|E7FC99|E7FC99_DANRE	0.953905249679898	1.00404312668464	1396	0.9383	745	Catenin, beta 2	Danio rerio	n.d.	ctnnb2
1	0	tr|F7GNE4|F7GNE4_MACMU	tr|A0A060Y1M5|A0A060Y1M5_ONCMY	0.871959026888604	0.927792915531335	1384	0.9883	681	Uncharacterized protein	Oncorhynchus mykiss	n.d.	GSONMT00048059001
1	0	tr|F7GNE4|F7GNE4_MACMU	tr|A0A087QH36|A0A087QH36_APTFO	0.861715749039693	1	1382	0.9955	673	Catenin beta-1 (Fragment)	Aptenodytes forsteri	n.d.	AS27_10434
1	0	tr|F7GNE4|F7GNE4_MACMU	tr|F1QYT6|F1QYT6_DANRE	0.952624839948784	1.00676589986468	1380	0.9315	744	Catenin, beta 2	Danio rerio	n.d.	ctnnb2
1	0	tr|F7GNE4|F7GNE4_MACMU	tr|V8NBZ7|V8NBZ7_OPHHA	0.906530089628681	0.732161323681489	1380	0.9562	708	Catenin beta-1 (Fragment)	Ophiophagus hannah	n.d.	CTNNB1
1	0	tr|F7GNE4|F7GNE4_MACMU	tr|M3ZKC5|M3ZKC5_XIPMA	1.00512163892446	1.02213541666667	1370	0.8879	785	Uncharacterized protein	Xiphophorus maculatus	n.d.	
1	0	tr|F7GNE4|F7GNE4_MACMU	tr|A0A087XD90|A0A087XD90_POEFO	1.00512163892446	1.02213541666667	1369	0.8879	785	Uncharacterized protein	Poecilia formosa	n.d.	
1	0	tr|F7GNE4|F7GNE4_MACMU	tr|A0A1A7WH50|A0A1A7WH50_9TELE	1.00512163892446	1.02213541666667	1368	0.8866	785	Uncharacterized protein	Aphyosemion striatum	n.d.	Nfu_g_1_010036
1	0	tr|F7GNE4|F7GNE4_MACMU	tr|H2LF05|H2LF05_ORYLA	1.01536491677337	1.02853437094682	1365	0.8827	793	Uncharacterized protein	Oryzias latipes	n.d.	LOC101171502
1	0	tr|F7GNE4|F7GNE4_MACMU	tr|G3NRF1|G3NRF1_GASAC	1.01408450704225	1.03125	1365	0.8851	792	Uncharacterized protein	Gasterosteus aculeatus	n.d.	
1	0	tr|F7GNE4|F7GNE4_MACMU	tr|I3J153|I3J153_ORENI	1.01280409731114	1.02994791666667	1363	0.8799	791	Uncharacterized protein	Oreochromis niloticus	n.d.	LOC100693960
1	0	tr|F7GNE4|F7GNE4_MACMU	tr|A0A093N7N4|A0A093N7N4_PYGAD	0.861715749039693	1.00748502994012	1362	0.9851	673	Catenin beta-1 (Fragment)	Pygoscelis adeliae	n.d.	AS28_06813
1	0	tr|F7GNE4|F7GNE4_MACMU	tr|A0A1A8FSI1|A0A1A8FSI1_9TELE	1.00512163892446	1.02213541666667	1362	0.8841	785	Uncharacterized protein	Nothobranchius korthausae	n.d.	Nfu_g_1_010036
1	0	tr|F7GNE4|F7GNE4_MACMU	tr|H2TLQ2|H2TLQ2_TAKRU	1.01408450704225	1.02857142857143	1362	0.8788	792	Uncharacterized protein	Takifugu rubripes	n.d.	LOC101069214
1	0	tr|F7GNE4|F7GNE4_MACMU	tr|H3CLS0|H3CLS0_TETNG	1.00640204865557	1.0234375	1360	0.883	786	Uncharacterized protein	Tetraodon nigroviridis	n.d.	
1	0	tr|F7GNE4|F7GNE4_MACMU	tr|A0A1A8M9L8|A0A1A8M9L8_9TELE	1.00512163892446	1.02213541666667	1358	0.8828	785	Uncharacterized protein	Nothobranchius pienaari	n.d.	Nfu_g_1_010036
1	0	tr|F7GNE4|F7GNE4_MACMU	tr|A0A1A8N9U3|A0A1A8N9U3_9TELE	1.00512163892446	1.02213541666667	1358	0.8828	785	Uncharacterized protein	Nothobranchius rachovii	n.d.	Nfu_g_1_010036
1	0	tr|F7GNE4|F7GNE4_MACMU	tr|A0A1A8AIN9|A0A1A8AIN9_NOTFU	1.00512163892446	1.02213541666667	1357	0.8828	785	Uncharacterized protein	Nothobranchius furzeri	n.d.	Nfu_g_1_010036
1	0	tr|F7GNE4|F7GNE4_MACMU	tr|A0A1A8KRV8|A0A1A8KRV8_NOTKU	1.00512163892446	1.02213541666667	1357	0.8828	785	Uncharacterized protein	Nothobranchius kuhntae	n.d.	Nfu_g_1_010036
1	0	tr|F7GNE4|F7GNE4_MACMU	tr|A0A1A8DM39|A0A1A8DM39_9TELE	1.00512163892446	1.02213541666667	1357	0.8828	785	Uncharacterized protein	Nothobranchius kadleci	n.d.	Nfu_g_1_010036
1	0	tr|F7GNE4|F7GNE4_MACMU	tr|A0A146VB77|A0A146VB77_FUNHE	1.01920614596671	1.02182284980745	1356	0.8744	796	Catenin beta-1	Fundulus heteroclitus	n.d.	
1	0	tr|F7GNE4|F7GNE4_MACMU	tr|A0A146NMN8|A0A146NMN8_FUNHE	1.06017925736236	1.0209617755857	1344	0.8406	828	Catenin beta-1	Fundulus heteroclitus	n.d.	
1	0	tr|F7GNE4|F7GNE4_MACMU	tr|Q4SUZ0|Q4SUZ0_TETNG	1.03841229193342	1.02269861286255	1337	0.852	811	Chromosome 21 SCAF13835, whole genome shotgun sequence (Fragment)	Tetraodon nigroviridis	n.d.	GSTENG00012244001
1	0	tr|F7GNE4|F7GNE4_MACMU	tr|L5LGV5|L5LGV5_MYODS	0.984635083226633	1.09078014184397	1336	0.8856	769	Catenin beta-1	Myotis davidii	n.d.	MDA_GLEAN10023294
1	0	tr|F7GNE4|F7GNE4_MACMU	tr|A0A146VAR8|A0A146VAR8_FUNHE	1.00640204865557	1.01158301158301	1333	0.869	786	Catenin beta-1 (Fragment)	Fundulus heteroclitus	n.d.	
1	0	tr|F7GNE4|F7GNE4_MACMU	tr|A0A1A7XFA0|A0A1A7XFA0_9TELE	0.856594110115237	1	1332	0.9567	669	Catenin (Cadherin-associated protein), beta 1, 88kDa (Fragment)	Aphyosemion striatum	n.d.	CTNNB1
1	0	tr|F7GNE4|F7GNE4_MACMU	tr|A0A1A8ULH3|A0A1A8ULH3_NOTFU	0.852752880921895	1	1323	0.955	666	Catenin (Cadherin-associated protein), beta 1, 88kDa (Fragment)	Nothobranchius furzeri	n.d.	CTNNB1
1	0	tr|F7GNE4|F7GNE4_MACMU	tr|A0A146VA49|A0A146VA49_FUNHE	0.886043533930858	1.00144717800289	1277	0.9292	692	Catenin beta-1	Fundulus heteroclitus	n.d.	
1	0	tr|F7GNE4|F7GNE4_MACMU	tr|A0A146MQX1|A0A146MQX1_FUNHE	0.886043533930858	1.00144717800289	1276	0.9292	692	Catenin beta-1	Fundulus heteroclitus	n.d.	
1	0	tr|F7GNE4|F7GNE4_MACMU	tr|A0A0S7FKB0|A0A0S7FKB0_9TELE	0.816901408450704	0.998435054773083	1274	0.9639	638	CTNB1	Poeciliopsis prolifica	n.d.	CTNB1
1	0	tr|F7GNE4|F7GNE4_MACMU	tr|A0A146VBI2|A0A146VBI2_FUNHE	0.900128040973111	1.0014245014245	1269	0.9161	703	Catenin beta-1	Fundulus heteroclitus	n.d.	
1	0	tr|F7GNE4|F7GNE4_MACMU	tr|S4RIP1|S4RIP1_PETMA	1.00384122919334	0.998726114649682	1232	0.7768	784	Uncharacterized protein	Petromyzon marinus	n.d.	CTNNB1 (1 of many)
1	0	tr|F7GNE4|F7GNE4_MACMU	tr|A0A1A8Q505|A0A1A8Q505_9TELE	0.852752880921895	1.01062215477997	1221	0.9264	666	Uncharacterized protein (Fragment)	Nothobranchius pienaari	n.d.	Nfu_g_1_010036
1	0	tr|F7GNE4|F7GNE4_MACMU	tr|C0PU30|C0PU30_SALSA	0.765685019206146	1	1213	0.9749	598	Catenin beta-1 (Fragment)	Salmo salar	n.d.	CTNB1
1	0	tr|F7GNE4|F7GNE4_MACMU	tr|C3ZT37|C3ZT37_BRAFL	1.07810499359795	0.981351981351981	1167	0.7257	842	Putative uncharacterized protein	Branchiostoma floridae	n.d.	BRAFLDRAFT_124698
1	0	tr|F7GNE4|F7GNE4_MACMU	tr|Q75WV7|Q75WV7_BRABE	1.08066581306018	0.981395348837209	1166	0.7239	844	Beta-catenin	Branchiostoma belcheri	n.d.	b-cat
1	0	tr|F7GNE4|F7GNE4_MACMU	tr|Q8WRT5|Q8WRT5_CHAVR	1.02688860435339	0.982843137254902	1162	0.7369	802	Beta-catenin	Chaetopterus variopedatus	n.d.	
1	0	tr|F7GNE4|F7GNE4_MACMU	tr|Q4U478|Q4U478_BRAFL	1.08066581306018	0.981395348837209	1162	0.7227	844	Beta-catenin	Branchiostoma floridae	n.d.	AmphiBetaCat
1	0	tr|F7GNE4|F7GNE4_MACMU	tr|S4RTI6|S4RTI6_PETMA	1.00128040973111	1.00643500643501	1156	0.7532	782	Uncharacterized protein	Petromyzon marinus	n.d.	CTNNB1 (1 of many)
1	0	tr|F7GNE4|F7GNE4_MACMU	tr|E9Q6A9|E9Q6A9_MOUSE	0.720870678617157	0.927512355848435	1155	0.9982	563	Catenin beta-1	Mus musculus	n.d.	Ctnnb1
1	0	tr|F7GNE4|F7GNE4_MACMU	tr|Q80VE7|Q80VE7_MOUSE	0.709346991037132	1	1144	0.9982	554	Ctnnb1 protein (Fragment)	Mus musculus	n.d.	Ctnnb1
1	0	tr|F7GNE4|F7GNE4_MACMU	tr|A0A1S3HC28|A0A1S3HC28_LINUN	1.03585147247119	0.967703349282297	1138	0.7305	809	catenin beta-like isoform X1	Lingula unguis	n.d.	LOC106153364
1	0	tr|F7GNE4|F7GNE4_MACMU	tr|A0A1S3H1E3|A0A1S3H1E3_LINUN	1.03585147247119	0.974698795180723	1137	0.7305	809	catenin beta-like	Lingula unguis	n.d.	LOC106151310
1	0	tr|F7GNE4|F7GNE4_MACMU	tr|B5THL1|B5THL1_SACKO	1.01024327784891	0.898633257403189	1135	0.749	789	Beta-catenin protein	Saccoglossus kowalevskii	n.d.	
1	0	tr|F7GNE4|F7GNE4_MACMU	tr|S4T5M1|S4T5M1_9BIVA	1.03457106274008	0.966507177033493	1126	0.7104	808	Beta-catenin	Azumapecten farreri	n.d.	
1	0	tr|F7GNE4|F7GNE4_MACMU	tr|A5YRN6|A5YRN6_PLADU	1.02560819462228	0.961584633853541	1125	0.7241	801	Beta-catenin	Platynereis dumerilii	n.d.	
1	0	tr|F7GNE4|F7GNE4_MACMU	tr|A0A0S7FLM4|A0A0S7FLM4_9TELE	0.71830985915493	0.977351916376307	1124	0.9661	561	CTNB1	Poeciliopsis prolifica	n.d.	CTNB1
1	0	tr|F7GNE4|F7GNE4_MACMU	tr|A0A141BGR0|A0A141BGR0_PINFU	1.02816901408451	0.972154963680387	1122	0.7248	803	Beta-catenin	Pinctada fucata	n.d.	
1	0	tr|F7GNE4|F7GNE4_MACMU	tr|A0A146VA58|A0A146VA58_FUNHE	0.770806658130602	0.937694704049844	1119	0.9203	602	Catenin beta-1	Fundulus heteroclitus	n.d.	
1	0	tr|F7GNE4|F7GNE4_MACMU	tr|R7T5R3|R7T5R3_CAPTE	1.01664532650448	1.00761421319797	1119	0.7292	794	Uncharacterized protein	Capitella teleta	n.d.	CAPTEDRAFT_157160
1	0	tr|F7GNE4|F7GNE4_MACMU	tr|A1L024|A1L024_APLCA	1.03201024327785	0.984126984126984	1107	0.7022	806	Beta-catenin	Aplysia californica	n.d.	
1	0	tr|F7GNE4|F7GNE4_MACMU	tr|D9I034|D9I034_CREFO	1.0550576184379	0.995169082125604	1105	0.6978	824	Beta-catenin	Crepidula fornicata	n.d.	
1	0	tr|F7GNE4|F7GNE4_MACMU	tr|V4B2Q9|V4B2Q9_LOTGI	1.0179257362356	0.968331303288672	1102	0.7094	795	Uncharacterized protein	Lottia gigantea	n.d.	LOTGIDRAFT_205205
1	0	tr|F7GNE4|F7GNE4_MACMU	tr|A9YWT3|A9YWT3_CERLA	1.01152368758003	0.965770171149144	1101	0.7241	790	Beta-catenin	Cerebratulus lacteus	n.d.	
1	0	tr|F7GNE4|F7GNE4_MACMU	tr|A0A069DWH2|A0A069DWH2_9HEMI	1.01024327784891	0.978908188585608	1100	0.7136	789	Putative armadillo/beta-catenin/plakoglobin	Panstrongylus megistus	n.d.	
1	0	tr|F7GNE4|F7GNE4_MACMU	tr|A0A0B7AHA4|A0A0B7AHA4_9EUPU	1.03585147247119	0.991421568627451	1100	0.7009	809	Uncharacterized protein	Arion vulgaris	n.d.	ORF118501
1	0	tr|F7GNE4|F7GNE4_MACMU	tr|A0A0B7AIW2|A0A0B7AIW2_9EUPU	1.03969270166453	0.990243902439024	1100	0.6983	812	Uncharacterized protein	Arion vulgaris	n.d.	ORF118491
1	0	tr|F7GNE4|F7GNE4_MACMU	sp|P35224|CTNB_URECA	1.01664532650448	0.970660146699266	1099	0.7204	794	Catenin beta	Urechis caupo	n.d.	
1	0	tr|F7GNE4|F7GNE4_MACMU	tr|I3ZR77|I3ZR77_CRAGI	1.01536491677337	0.953125	1099	0.7125	793	Beta-catenin	Crassostrea gigas	n.d.	
1	0	tr|F7GNE4|F7GNE4_MACMU	tr|A0A023F5L4|A0A023F5L4_TRIIF	1.01024327784891	0.978908188585608	1098	0.711	789	Putative armadillo/beta-catenin/plakoglobin	Triatoma infestans	n.d.	
1	0	tr|F7GNE4|F7GNE4_MACMU	tr|E2B7R3|E2B7R3_HARSA	1.00512163892446	0.969135802469136	1098	0.7134	785	Armadillo segment polarity protein	Harpegnathos saltator	n.d.	EAI_10560
1	0	tr|F7GNE4|F7GNE4_MACMU	tr|T1HHR2|T1HHR2_RHOPR	1.01024327784891	0.978908188585608	1093	0.7098	789	Uncharacterized protein	Rhodnius prolixus	n.d.	
1	0	tr|F7GNE4|F7GNE4_MACMU	tr|L7M1J4|L7M1J4_9ACAR	1.02176696542894	0.990074441687345	1092	0.7043	798	Putative armadillo	Rhipicephalus pulchellus	n.d.	
1	0	tr|F7GNE4|F7GNE4_MACMU	tr|A0A131YU81|A0A131YU81_RHIAP	1.02176696542894	0.985185185185185	1092	0.7043	798	Catenin beta 1	Rhipicephalus appendiculatus	n.d.	
1	0	tr|F7GNE4|F7GNE4_MACMU	tr|A0A1E1XB97|A0A1E1XB97_9ACAR	1.02176696542894	0.990074441687345	1092	0.703	798	Putative armadillo/beta-catenin/plakoglobin	Amblyomma aureolatum	n.d.	
1	0	tr|F7GNE4|F7GNE4_MACMU	tr|V5IFV2|V5IFV2_IXORI	1.02176696542894	0.9975	1091	0.7043	798	Putative armadillo (Fragment)	Ixodes ricinus	n.d.	
1	0	tr|F7GNE4|F7GNE4_MACMU	tr|A0A023GP40|A0A023GP40_9ACAR	1.02176696542894	0.985185185185185	1091	0.703	798	Putative armadillo/beta-catenin/plakoglobin	Amblyomma triste	n.d.	
1	0	tr|F7GNE4|F7GNE4_MACMU	tr|A0A0C9RQG9|A0A0C9RQG9_9HYME	1	0.966584158415842	1090	0.7106	781	Arm_1 protein	Fopius arisanus	n.d.	arm_1
1	0	tr|F7GNE4|F7GNE4_MACMU	tr|A0A131XH41|A0A131XH41_9ACAR	1.02176696542894	0.990074441687345	1089	0.6992	798	Putative armadillo/beta-catenin/plakoglobin	Hyalomma excavatum	n.d.	
1	0	tr|F7GNE4|F7GNE4_MACMU	tr|E2BXN9|E2BXN9_HARSA	1.00512163892446	0.969135802469136	1086	0.7057	785	Armadillo segment polarity protein	Harpegnathos saltator	n.d.	EAI_04878
1	0	tr|F7GNE4|F7GNE4_MACMU	tr|A0A146L5T1|A0A146L5T1_LYGHE	0.997439180537772	0.961728395061728	1085	0.7035	779	Armadillo segment polarity protein	Lygus hesperus	n.d.	arm_5
1	0	tr|F7GNE4|F7GNE4_MACMU	tr|T1INN4|T1INN4_STRMM	0.991037131882202	0.963885429638854	1085	0.7287	774	Uncharacterized protein	Strigamia maritima	n.d.	
1	0	tr|F7GNE4|F7GNE4_MACMU	tr|A0A182ZEC7|A0A182ZEC7_BIOGL	1.00256081946223	0.949090909090909	1083	0.7165	783	Uncharacterized protein	Biomphalaria glabrata	n.d.	
1	0	tr|F7GNE4|F7GNE4_MACMU	tr|E2AZN9|E2AZN9_CAMFO	1	0.964197530864198	1083	0.7042	781	Armadillo segment polarity protein	Camponotus floridanus	n.d.	EAG_05823
1	0	tr|F7GNE4|F7GNE4_MACMU	tr|A0A0T6AU15|A0A0T6AU15_9SCAR	1.00128040973111	0.970223325062035	1080	0.7072	782	Armadillo repeat containing protein	Oryctes borbonicus	n.d.	AMK59_7450
1	0	tr|F7GNE4|F7GNE4_MACMU	tr|D6X202|D6X202_TRICA	1.02560819462228	0.993796526054591	1080	0.6979	801	Armadillo-1	Tribolium castaneum	n.d.	TcasGA2_TC012388
1	0	tr|F7GNE4|F7GNE4_MACMU	tr|H9JBR4|H9JBR4_BOMMO	0.991037131882202	1.0078125	1080	0.7028	774	Uncharacterized protein	Bombyx mori	n.d.	LOC101744450
1	0	tr|F7GNE4|F7GNE4_MACMU	tr|A0A026WDG5|A0A026WDG5_CERBI	1.00512163892446	0.969135802469136	1079	0.7045	785	Armadillo segment polarity protein	Cerapachys biroi	n.d.	X777_05954
1	0	tr|F7GNE4|F7GNE4_MACMU	tr|A0A151X3X9|A0A151X3X9_9HYME	1	0.964197530864198	1078	0.7042	781	Armadillo segment polarity protein	Trachymyrmex zeteki	n.d.	ALC60_05978
1	0	tr|F7GNE4|F7GNE4_MACMU	tr|A0A067QTQ8|A0A067QTQ8_ZOONE	1.00512163892446	0.978802992518703	1077	0.7019	785	Uncharacterized protein (Fragment)	Zootermopsis nevadensis	n.d.	L798_12498
1	0	tr|F7GNE4|F7GNE4_MACMU	tr|A0A151I8E6|A0A151I8E6_9HYME	1.00768245838668	0.965644171779141	1077	0.6963	787	Armadillo segment polarity protein	Cyphomyrmex costatus	n.d.	ALC62_14818
1	0	tr|F7GNE4|F7GNE4_MACMU	tr|A0A1B6C185|A0A1B6C185_9HEMI	0.887323943661972	0.935222672064777	1077	0.7619	693	Uncharacterized protein	Clastoptera arizonana	n.d.	g.22785
1	0	tr|F7GNE4|F7GNE4_MACMU	tr|A0A158ND49|A0A158ND49_ATTCE	1	0.964197530864198	1076	0.7017	781	Uncharacterized protein	Atta cephalotes	n.d.	
1	0	tr|F7GNE4|F7GNE4_MACMU	tr|A0A1A8HZC2|A0A1A8HZC2_NOTKU	0.961587708066581	1.01623815967524	1075	0.7284	751	Junction plakoglobin a	Nothobranchius kuhntae	n.d.	JUPA
1	0	tr|F7GNE4|F7GNE4_MACMU	tr|F4X7D1|F4X7D1_ACREC	1.00768245838668	0.965644171779141	1073	0.6963	787	Armadillo segment polarity protein	Acromyrmex echinatior	n.d.	G5I_14271
1	0	tr|F7GNE4|F7GNE4_MACMU	tr|A0A195BNB7|A0A195BNB7_9HYME	1.00768245838668	0.965644171779141	1073	0.6963	787	Armadillo segment polarity protein	Atta colombica	n.d.	ALC53_03780
1	0	tr|F7GNE4|F7GNE4_MACMU	tr|A0A195DUF5|A0A195DUF5_9HYME	1.00768245838668	0.965644171779141	1073	0.6963	787	Armadillo segment polarity protein	Trachymyrmex cornetzi	n.d.	ALC57_11262
1	0	tr|F7GNE4|F7GNE4_MACMU	tr|A0A195F7X9|A0A195F7X9_9HYME	1.00768245838668	0.965644171779141	1073	0.6963	787	Armadillo segment polarity protein	Trachymyrmex septentrionalis	n.d.	ALC56_09447
1	0	tr|F7GNE4|F7GNE4_MACMU	tr|G6D0V1|G6D0V1_DANPL	0.998719590268886	0.954712362301102	1071	0.7026	780	Putative armadillo protein	Danaus plexippus	n.d.	KGM_02613
1	0	tr|F7GNE4|F7GNE4_MACMU	tr|A0A1N7TAT4|A0A1N7TAT4_LITVA	1.02688860435339	0.982843137254902	1071	0.697	802	Beta-catenin	Litopenaeus vannamei	n.d.	
1	0	tr|F7GNE4|F7GNE4_MACMU	tr|A0A1L8DMB5|A0A1L8DMB5_9DIPT	1.00768245838668	0.968019680196802	1071	0.7039	787	Putative armadillo/beta-catenin/plakoglobin	Nyssomyia neivai	n.d.	
1	0	tr|F7GNE4|F7GNE4_MACMU	tr|A0A0P4WSU1|A0A0P4WSU1_9EUCA	1.02688860435339	0.982843137254902	1070	0.692	802	Uncharacterized protein	Scylla olivacea	n.d.	
1	0	tr|F7GNE4|F7GNE4_MACMU	tr|B7QGW7|B7QGW7_IXOSC	1.02176696542894	0.99874843554443	1068	0.6955	798	Armadillo, putative (Fragment)	Ixodes scapularis	n.d.	IscW_ISCW023688
1	0	tr|F7GNE4|F7GNE4_MACMU	tr|A0A1I8PYB0|A0A1I8PYB0_STOCA	1.01408450704225	0.963503649635037	1068	0.6932	792	Uncharacterized protein	Stomoxys calcitrans	n.d.	106096056
